title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘ANZ gave me an opportunity so great not to miss.’,AML -CTF Analyst,The essense of work-life balance is very much evident within the organisation.,"Although it establishes equal opportunities, the idea of having counterparts around the globe is somehow challenging in terms of communication.",Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,ANZ
‘Great place to grow’,Small Business Specialist,Great culture,Poor back office,Recommends working here: Yes,Rates salary as: High,4 years ago,"Perth, Western Australia, Australia",4.0,3.0,4.0,4.0,2.0,3.0,4.0,ANZ
‘I have a very positive experience. If you enjoy working in banking industry then ANZ is the best.’,Casual Personal Banker,Good culture and work life balance.,Busy and heavy workload.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Aspley, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Good company to work for.’,Customer Service Representative,Flexibility,Career prgression,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,1.0,4.0,3.0,3.0,4.0,ANZ
‘Somewhat challenging’,Financial Planner,Flexible,Sales culture,Recommends working here: Yes,Rates salary as: High,4 years ago,,4.0,2.0,3.0,3.0,3.0,4.0,4.0,ANZ
"‘Thankful for the experience, but time to move on.’",Team Leader,Training provided. If you want career progression in branch it's quick.,"Managment and staffing.career progression pushed upon you to soon, too quick eg account training to mortgage lending with 9 months.",Recommends working here: No,Rates salary as: Average,4 years ago,"Victoria, Australia",3.0,3.0,2.0,1.0,1.0,4.0,2.0,ANZ
‘Difficult’,Financial Planner,Opportunities to move around the bank and experience different roles,"Very poor management, the wrong people are in the wrong places and that adds to the pressure of targets",Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",3.0,3.0,1.0,1.0,5.0,5.0,1.0,ANZ
‘Great people ’,Risk Manager,Opportunities for working across different areas ,Constant pressure to do more with less,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",5.0,2.0,2.0,3.0,3.0,5.0,3.0,ANZ
"‘Chew you up and spit you out, only concerned about their image and getting a sale anyway you can.’",Financial Planner,"No good things working at ANZ
Work colleagues are great but ANZ is dismal","Trying to meet the ridiculous targets set, which at times conflicted with my personal beliefs................not to force a sale",Recommends working here: No,Rates salary as: Average,2 years ago,Australia,2.0,1.0,1.0,1.0,2.0,1.0,1.0,ANZ
"‘A fantastic place to learn, grow with support and a great CEO (Shane Elliot) leading from the front.’",Agile Coach,Wonderful working environment (new building and fit-out). Great opportunity for those who are looking for challenges and want to have a career.,The location - Docklands. This part of Melbourne is the worst for 'anything' Melbourne is famous for. ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Nightmare to work for’,Manager,Nothing is good about ANZ,Everything Is a challenge,Recommends working here: No,Rates salary as: Average,6 months ago,"Perth WA, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,ANZ
‘Great working experience and conditions with diversity in the employment force.’,Technical Consultant,Amazing building with technology. Great people to work with and lots of perks.,Like any other typical big corporations things may go slower than expected.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Docklands, Victoria, Australia",3.0,4.0,4.0,3.0,4.0,4.0,3.0,ANZ
‘Has been a good step for what comes next.’,Change Manager,The project team I work in.,Managment starting Changes but not following through,Recommends working here: No,Rates salary as: Low,2 years ago,"Sydney, New South Wales, Australia",2.0,3.0,2.0,2.0,2.0,3.0,2.0,ANZ
‘Challenging mainly in the last 2 years of my time there’,Senior Internal Audit Manager,"- new offices
-inspiring leader from 2011 to 2013","From 2013 to 2014
-uninspiring leadership team 
-being based in Sydney is a disadvantage as one is disconnected and not close to the decision makers or are not aware of developments in a timely manner
-a very political work place 
-offshoring led to less responsibility and opportunity to grow
-the wealth business in Sydney is weak by market standards and was struggling leading to continuos cost cuts",Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,2.0,3.0,2.0,2.0,3.0,3.0,ANZ
‘Worst employer I've had by a long way.’,Corporate And Commercial Banking,Over emphasis on diversity,"Poor on boarding, extremely frustrating technology, numbers focussed, not people focussed",Recommends working here: No,Rates salary as: Average,2 years ago,"Perth, Western Australia, Australia",3.0,1.0,2.0,1.0,3.0,4.0,1.0,ANZ
‘Amazing’,Senior Personal Banker/Branch Manager,Lots of support from Management and Team members. Always receive positive feedback from higher managers. Team members are great. It's like a second family,"Learning new policies, new products. But its part of your upskill and learning.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Canberra, Australian Capital Territory, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
"‘Everything you think about the big banks is true, horrible organisation to work for.’",Scrum Master,Security knowing it is a large organisation,"Culture is really, really poor. Aggressive product owners who offer no support or opportunities for growth and development",Recommends working here: No,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,ANZ
‘Started out as wonderful but ended up being so stressful.’,Mobile Lender,Great role for work life balance. Great income when business & economy is doing well.,To be successful you end up living for the job. Highly effected by downturn in economy and changes to government policy making it extremely difficult to reach KPIs and earn a decent commission.,Recommends working here: No,Rates salary as: Average,1 year ago,"Perth WA, Australia",2.0,4.0,3.0,3.0,3.0,4.0,3.0,ANZ
‘Exciting and challenging’,Manager Retail Decision Systems,The encouragement of an inclusive and diverse working place and a great support for women,An exciting place to work that is hugely inivative company if you don't love your job it's the wrong place to be,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘I felt a valued part of the company’,Personal Banker,Great support team,Not enough staff,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Ipswich, Queensland, Australia",5.0,5.0,5.0,3.0,5.0,5.0,5.0,ANZ
‘Too much internal politics’,Personal Banker,Friendly working environment,Lack of opportunities,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",1.0,4.0,4.0,2.0,2.0,1.0,3.0,ANZ
‘Good so far’,Assistant Business Manager,Development and training,Salary and bonus,Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,4.0,4.0,4.0,3.0,4.0,4.0,ANZ
"‘Great diversity and supportive, if you work hard, you'll be rewarded for sure.’",Service Consultant,"Supportive, very knowledgeable and have a large range of challenges to keep you busy.","Can be difficult to understand where to get more information, what the policies are. It is a job, it's not always fun.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Toowoomba, Queensland, Australia",3.0,4.0,4.0,3.0,3.0,5.0,3.0,ANZ
‘Never go here..go elsewhere’,Custer Service Consultant,"Fellow work mates, everyone was in a similar situation so went out of their way to be helpful and friendly",To get through micro management,Recommends working here: No,Rates salary as: Average,1 year ago,"NSW, Australia",2.0,2.0,2.0,3.0,1.0,3.0,2.0,ANZ
‘Terrible. Never again.’,Case Manager,None. There is nothing here to enjoy.,"There is no training provided or assistance. 
They want you to do your job straight away without training or assistance provided from your team.",Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,ANZ
‘Would not recommend ’,Financial Planner,The local staff are great,Micro management ruins the experience ,Recommends working here: No,Rates salary as: Average,6 months ago,"Bunbury WA, Australia",1.0,1.0,1.0,1.0,2.0,2.0,1.0,ANZ
‘Not bad’,Tax Specialist,Current Colleagues and managers,Getting past  egos and politics,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne VIC, Australia",3.0,5.0,3.0,3.0,3.0,5.0,4.0,ANZ
‘Short as it made me realise I really didn’t want to work for a bank’,Personal Banker,"Friendly staff, close to home",The sales process having to pry in to customers finances to sell them products to reach branch and personal targets ,Recommends working here: No,Rates salary as: Low,1 year ago,"Frankston VIC, Australia",2.0,3.0,2.0,2.0,2.0,3.0,2.0,ANZ
‘Learn what you can and get out’,Personal Banker,Learn banking inside out. Very good exposure to a variety of skills useful in other companies,Always understaffed. Management doesn't want to promote anybody as they can't be bothered to replace them. Poor remuneration.,Recommends working here: Yes,Rates salary as: Low,1 year ago,"Bondi Junction NSW, Australia",1.0,2.0,4.0,1.0,3.0,4.0,3.0,ANZ
‘Incredible’,Personal Banker,Great team environment and support from the company. Fantastic values and genuinely care for customers,No challenges that I can think of,Recommends working here: Yes,Rates salary as: Low,1 year ago,"Brisbane City QLD, Australia",5.0,4.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘It's a great place to grow even to grow sideways when you want to explore other areas through secondment opportunity.’,Mortgage Security Variation Officer,Management support and commitment for employees career development is good. My managers are taking it seriously.,Workload is quite high and has been high consistently for 2 years.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,5.0,4.0,4.0,4.0,5.0,4.0,ANZ
‘Highly respected bank among clients and staff’,Premium Relaionship Manager,Great culture and motivational leaders,Corporate politics and favourism,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
