title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Wouldn't change a thing!’,Business Sales Consultant,Great people and environment.  Lots of learning opportunities and amazing training provided.  Second to none culture!,It is hard work but so fulfilling.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Epping, New South Wales, Australia",3.0,5.0,5.0,5.0,5.0,4.0,5.0,Westpac Banking Corporation
‘Would not never go back’,Personal Banker,It’s hard to think of any,Getting straight answers. Getting the correct training... actually being able to help customers,Recommends working here: No,Rates salary as: Average,2 years ago,"Bairnsdale VIC, Australia",1.0,1.0,1.0,1.0,1.0,3.0,1.0,Westpac Banking Corporation
"‘Draining, pressure cooker environment with little chance to move roles.. ’",Customer Service Representative,"Cheaper loan rates, credit cards and fee free accounts. ","They don’t value experience, they promote all the younger staff over more qualified longer term employees. Pressure cooker environment. Expect you to take on more skills for no more pay.. ",Recommends working here: No,Rates salary as: Average,6 months ago,"Launceston TAS, Australia",2.0,3.0,1.0,2.0,4.0,3.0,2.0,Westpac Banking Corporation
‘A great place to work’,Senior Change Manager,"Working part time after kids enshrined in policy, paid maternity leave (inc. super), opportunity to progress, great people.",Size and disparate IT systems made my job harder.,Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘I had a great Aussie Boss whilst working for this great company however things changed when an American young Boss (who hardly knew about me or how invaluable I was) took charge.  ’,Executive Assistant,"Management,  Pay and Benefits, Diversity and Culture,  Work Life Balance.  Great Company to work for.

",The new and young leaders who are  not Aussies.   Their behaviour is in not totally in line with the Company Culture and Values. ,Recommends working here: Yes,Rates salary as: High,6 months ago,"Sydney NSW, Australia",4.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Great Work/Life Balance with lots of perks’,Marketing Manager,"Flexible work environment such as working from home/remote access
Great team environment
Good employee benefits","Budget constraints
Stakeholder approval can be long and time-consuming and with tight deadlines it can be a real challenge. 
Lack of resources",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,4.0,5.0,4.0,4.0,5.0,5.0,Westpac Banking Corporation
‘An overall good organisation to learn and grow as a business professional.’,Legal Manager,Good work life balance. A culture that promotes mutual respect amongst peers and management.,Finding a role in another team or department is very hard. So much competition and very little opportunities of newly created roles.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,4.0,4.0,4.0,4.0,4.0,Westpac Banking Corporation
‘Westpac Work life balance will win you over’,Project Manager,"They promote women, they promote work life balance, they encourage you to take ownership of things, and encourage innovation.",Its a huge organisation so change is tough. A lot of jobs involve a lot of process and procedure because there are lots of operations and offshore teams.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,4.0,4.0,3.0,3.0,4.0,Westpac Banking Corporation
‘Better company to work with than my previous company that i work with’,Bank Teller,"Good peopele leader they listen to you, they always make sure you use your annual leave and get the option to choose whe you want to have your leave as long as it doesn’t conflict with others",Just the high expectation to meet your sales target,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Adelaide SA, Australia",5.0,4.0,4.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
"‘Pleasant work culture, diversified and inclusive work force. However technology infrastructure is lagging behind.’",Senior Modeller,Cooperative work culture; work life balance; more streamlined structure than the other big bank,Technology infrastructure lagging behind,Recommends working here: Yes,Rates salary as: High,6 months ago,"Sydney NSW, Australia",3.0,4.0,3.0,4.0,4.0,4.0,4.0,Westpac Banking Corporation
‘Unforgettable and Life Changing Experience’,Collections Consultant,Such a great atmosphere working for the Westpac group. Impeccable training and plenty of opportunity. In a heart beat i would go back and work for the Westpac Group just very competitive to get in.,Short Term contracts. Trying to secure a permanent Full Time position is very difficult.,Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Working for Westpac was fun and rewarding’,Call Centre Representative,"Happy Environment
Company Funded activities, lunches, dinners, sun downers, morning tea
Flexible after coming back from maternity leave","Micro- managing 
Having to adhere to very strict schedules",Recommends working here: Yes,Rates salary as: High,4 years ago,"Perth, Western Australia, Australia",5.0,5.0,5.0,5.0,5.0,5.0,4.0,Westpac Banking Corporation
"‘Competitive with high, inachievable sales targets.’",Personal Banker,Uniforms are provided.,"Sales targets are unrealistic and go up every year. Management are tough on you. To make bonuses, it's a lot harder than they first make out. Working under lots of pressure to achieve sales targets. Small branches are required to make same sales as bigger branches. If no foot traffic in branch you have to call people to sell accounts, insurances etc. Australian laws are very strict on what advice you can give which makes it harder to sell. Very competitive. If you don't achieve sales targets you have to have lots of meetings with  management, don't get any bonuses. High stress. Uniforms take a long time to come in. You get moved around from branch to branch, sometimes to inconvenient areas. Lots of problems with accounts that you have to solve by calling the call centre and you have to wait on hold. Very cliquey environment.",Recommends working here: No,Rates salary as: Average,2 years ago,"WA, Australia",3.0,2.0,3.0,2.0,2.0,3.0,2.0,Westpac Banking Corporation
‘I worked at Westpac because there is high unemployment in my area but I wouldn't do it again unless I was desperate’,Bank Teller,"Staff discounts, uniform","Excessive sales focus. The targets grow and grow, while staff levels reduce and reduce. You are expected to stay back longer than you're paid to (this was said to me in an interview for a new Westpac position) with no overtime. There is no support or time for administrative duties.",Recommends working here: No,Rates salary as: Average,4 years ago,"Lismore, New South Wales, Australia",4.0,2.0,2.0,2.0,4.0,4.0,2.0,Westpac Banking Corporation
‘Potential for a good work place but to many dogs holding on their bones. too much B.S.’,"WIB, Technical Support","Flexibility, respect of all work rules (safety, ....)","Very political env. , general feeling of insecurity as staff were replaced by cheaper contractors brought in on smart visa scheme, huge turnover and lots of technology transfer to train new people, then no loyalty or career move.",Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",2.0,2.0,3.0,3.0,2.0,3.0,3.0,Westpac Banking Corporation
‘I really w joyed working for Westpac & immensely impressed by their commitment to a positive culture that supports diversity of thinking & empathetic. ’,Change And Communications Manager Lead,"The work environment, activity based, flexible locations to work from & career development opportunities ",Management style can be demanding and not always a logical approach to delivery. ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Kogarah NSW, Australia",5.0,5.0,5.0,4.0,4.0,5.0,5.0,Westpac Banking Corporation
"‘If you can sell, you'll do well!’",Head Teller,The people that work there are great! Plenty of opportunity for career advancement. Great work life balance! Extra training can be done to hasten opportunity for advancement.,Sometimes the branch is run understaffed. It is a very sales driven environment.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Erina, New South Wales, Australia",5.0,5.0,4.0,5.0,5.0,5.0,3.0,Westpac Banking Corporation
‘Old school management style who are living in past without any productive planning.’,Personal Banking Specialist,Nothing. Just sales driven environment with lots of pressure on staff and without providing any tools for productivity or development.,Westpac is still living in the past. No innovation or new productive thinking among higher management. ,Recommends working here: No,Rates salary as: Low,6 months ago,"Melbourne VIC, Australia",1.0,3.0,1.0,1.0,2.0,3.0,1.0,Westpac Banking Corporation
‘It's an experience’,Credit Officer,Exposure to several areas of the bank and chances for career advancement if you can put in the hours and put up with a lot of bs.,"There is no work life balance nor equal opportunities. It all comes down to your direct manager and most of them are unqualified and have no people skills. 
No empowerment, like working in a low skill production line. All they care about is kpis.",Recommends working here: No,Rates salary as: Average,2 years ago,"NSW, Australia",4.0,2.0,2.0,1.0,4.0,3.0,2.0,Westpac Banking Corporation
"‘A rock solid company that offers a career, not just a job.’",Group Assurance Manager,"Fantastic exposure and company experience. If you want to work for a switched on company that makes great decisions and gives its staff \""think time\"" this is the company to work for. ","\""where to from here\"" is always hard for a large company. 
The cost of simplification was higher than to embed messy \""manual work arounds.\""
Ability of creating new computer systems rather than \""dressing up the piggy with lipstick\"" and running old unsupported legacy systems/platforms in the background is the cost of being an old bank. ",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",5.0,3.0,5.0,5.0,3.0,5.0,5.0,Westpac Banking Corporation
‘You couldn't pay me to go back.’,Bank Officer,"A great team environment, a positive workplace culture","Being offshored, management had no idea what they were doing - I had 6 managers within 11 months, each manager changed the way we did everything, being promised full time at the end of my contract and then offshoring the team. I would never work for them again.",Recommends working here: No,Rates salary as: Average,1 year ago,"Concord West NSW, Australia",1.0,1.0,2.0,1.0,3.0,1.0,3.0,Westpac Banking Corporation
‘It was a great learning and growing experience’,Customer Relations Consultant,"Was a good culture in the area I worked in, all the workers were around the same age so everyone got on really well and would hang out a lot out side of work hours. Made you happy to come to work.","The management style was not the greatest. Definitely room for improvement, but that could have just been the area I worked within.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",2.0,4.0,3.0,2.0,4.0,4.0,3.0,Westpac Banking Corporation
‘Westpac has helped my education and there are so many opportunities to continue to grow.’,Personal Banking Advisor,It's a great place to be able to help people in so many ways that help get people in a better financial position! It's very satisfying when you help successfully.,"Targets are sometimes a challenge, but these days every job has some kind of target. Sometimes getting customers to realise you can help them become better off is also a challenge.",Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Westpac Banking Corporation
