title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘A great company’,Deli Manager,Love dealing with customers and the challenge of raising sales.,It is getting harder to be able to do the job properly with the cutbacks of team members.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Perth, Western Australia, Australia",5.0,3.0,4.0,5.0,3.0,5.0,5.0,Coles Supermarkets
"‘Not great, but good while studying’",Bakery Assistant,"Great team environment, I’ve made great friends working here. The hours are flexible with my studies","There is a serious lack of support from  management, the division of hours between departments is quite unfair also. The politics between some staff and management is unbearable and overall the environment feels toxic more often than not",Recommends working here: No,Rates salary as: Average,1 year ago,"Perth WA, Australia",3.0,3.0,1.0,1.0,1.0,3.0,2.0,Coles Supermarkets
‘It's been rough’,Office All Rounder,"If wanting a career in retail, and love working long hours.. this is a fantastic job for you",Long hours. Shortage of staff.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Camden, New South Wales, Australia",4.0,2.0,3.0,3.0,2.0,5.0,3.0,Coles Supermarkets
‘Poor management. No reward for good service’,Team Member,Good work colleagues. Become almost family like.,Poor management. No opportunity for career advancement in regional towns.,Recommends working here: No,Rates salary as: Average,6 months ago,"Whyalla SA, Australia",1.0,1.0,1.0,1.0,3.0,2.0,1.0,Coles Supermarkets
‘Mostly good’,Night Fill Up To Specific Dept Manager,"Good team environment, often very supportive management,  often but not always. 

My ","I am a defence spouse.  In the past,  Coles was very supportive of transfers from one store or state to another, transferring part time hours within the company.  For my most recent move,  I lost my 8 years of sick/ personal leave and the ability to accrue shares through the company. The only position I was able to secure (after admin error after admin error) was a casual position... Still no option to reinstate my personal leave.  It leaves a bitter taste in an otherwise mostly positive 8 year career with the company ",Recommends working here: No,Rates salary as: Average,6 months ago,"Queensland, Australia",3.0,2.0,3.0,4.0,3.0,4.0,3.0,Coles Supermarkets
"‘Good company to work for, with all entitlements.’",Produce Assistant,"Staff discount 
Full time work
All your entitlements
",Other staff not experienced ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Coburg VIC, Australia",5.0,5.0,4.0,4.0,5.0,5.0,4.0,Coles Supermarkets
‘Terrible’,Team Member Level 1,You at least get paid for what you do.,Management don't care about you.,Recommends working here: No,Rates salary as: Average,6 months ago,"Keysborough VIC, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
‘Excellent place to work with great balance and security. The managers make it tough sometimes but the culture is getting better.’,Qualified Baker,"Good place to work, very advanced systems and good people to work with.","Budgets are the challenges. You are asked to meet sometimes impossible budgets as an employee, leaving you work work extremely hard at times.",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Gold Coast QLD, Australia",4.0,4.0,3.0,3.0,3.0,4.0,4.0,Coles Supermarkets
‘Coles is the best place to work if you love being treated like ’,Coles Services,Nothing I hated being alive while working for this company,Getting me group and separation certificates after quitting,Recommends working here: No,Rates salary as: Average,2 years ago,"Tweed Heads West, New South Wales, Australia",1.0,2.0,1.0,1.0,3.0,1.0,1.0,Coles Supermarkets
‘Great team and environment to work in’,Fresh Fruit,"Staff I work with are fantastic.  If I have any issues, they're there ready to help.",Not enough hours for me to work. A few more world be great,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Morisset NSW, Australia",4.0,4.0,4.0,4.0,3.0,4.0,5.0,Coles Supermarkets
‘Helped make good life and work experience but not for everyone.’,Delicatessen Team Member,Everyone worked as a team and there were a lot of areas available for personal and professional growth,Keeping calm and positive when there are a lot of rude and disrespectful customers,Recommends working here: No,Rates salary as: High,1 year ago,"Narellan NSW, Australia",3.0,3.0,1.0,1.0,5.0,5.0,3.0,Coles Supermarkets
‘A rough patch of my life’,Nightfill Team Member,There was not really many good things.,No one was really welcoming and I was not trained properly at all. Also was never properly communicated with so sometimes would show up but they “didn’t need” me to work. ,Recommends working here: No,Rates salary as: Average,6 months ago,"Carrum Downs VIC, Australia",1.0,2.0,1.0,3.0,1.0,2.0,1.0,Coles Supermarkets
"‘It's great if you have tough skin, not so much otherwise...’",Service Supervisor,"If you had a good team behind you, it was great! It wasn't a difficult job, but it was fast paced.","Negative Customers can really do bad things for your mental health, after 4 years I had to get out of there.

Can be a lack of staff on, which ends up driving you insane.",Recommends working here: Yes,Rates salary as: Average,9 months ago,"South Australia, Australia",4.0,5.0,4.0,3.0,4.0,4.0,4.0,Coles Supermarkets
‘Managements is very poor . They never put enough staff. ’,Deli Team Member,I didn’t find any good things while working there.,They push the staff beyond their work .,Recommends working here: No,Rates salary as: Average,6 months ago,"Wynnum West QLD, Australia",1.0,2.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
‘Enjoyable lack of hours my only problem’,Point Of Sales,Friendly people and approachable managers,Not enough hours for me,Recommends working here: Yes,Rates salary as: Average,3 years ago,North Armadale Perth,3.0,4.0,4.0,4.0,3.0,4.0,4.0,Coles Supermarkets
‘Challenging’,Customer Service Manager,People you meet  become like family,Unrealistic goal set.  A bigger push on learning the basics and not just getting made a manager. More old fashion hands on training required before you get to the top.,Recommends working here: No,Rates salary as: Average,3 years ago,South Australia,5.0,1.0,3.0,3.0,1.0,5.0,2.0,Coles Supermarkets
‘Not worth it. ’,Sales Role,Leaving the building ,You're only a number to them. ,Recommends working here: No,Rates salary as: Average,6 months ago,"Tasmania, Australia",1.0,1.0,1.0,1.0,1.0,2.0,1.0,Coles Supermarkets
‘Bad job but good pay also not good if its raining’,Cleaner,Wages are good that is the only thing that is good,The  more you do the more they want,Recommends working here: No,Rates salary as: Average,2 years ago,"Queensland, Australia",1.0,1.0,2.0,1.0,2.0,4.0,3.0,Coles Supermarkets
‘Very very challenging’,Customer Service Manager,Working in a team environment I made a lot of freinds through Coles. Team members and customers.,The amount of hours you are expected to work . There was not a good work/life balance.,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Beechboro, Western Australia, Australia",3.0,2.0,3.0,2.0,2.0,3.0,3.0,Coles Supermarkets
‘Poor leadership from senior level making irrational decisions since Ian McCloud left’,Senior Manager Finance,Your able to progress thru different departments to upskill your development,"Expectations of working long hours and micro managed by senior leaders, with some never working at store level previously. Your just a number and if they feel that your not a yes sir three bags full sir person, they will pin point you and place pressure.",Recommends working here: No,Rates salary as: Average,2 years ago,"Gold Coast, Queensland, Australia",2.0,1.0,1.0,1.0,1.0,3.0,1.0,Coles Supermarkets
‘I wish I never left.’,Fresh Produce Assistant,"Flexibility, friendly co workers, great money",Sometimes there were bad customers,Recommends working here: Yes,Rates salary as: High,1 year ago,"Erina NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Great introduction to the workforce’,Dairy Team Member,"Friendly colleagues to work with,  training provided was very helpful to achieve the best for the company",Expectations to drop extra curricular activities to work constantly.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,4.0,3.0,4.0,5.0,3.0,Coles Supermarkets
‘Draining’,Nightfill Manager,Dealing with the public opens your eyes to alot that goes on in the world. ,The company as a whole push their team and management too hard and wear people out without a care in the world. People are not held accountable for their positions or the job they should be doing. ,Recommends working here: No,Rates salary as: Average,6 months ago,"Traralgon VIC, Australia",4.0,1.0,1.0,1.0,3.0,2.0,2.0,Coles Supermarkets
"‘Coles has been an exciting, accommodating career for me.’",Customer Service Assistant/Personal Shopper/Team Leader,"Coles is a diverse workplace, offering many different opportunities for different people, including branching out into other companies withing their structure. They are able to balance many different lifestyles well to ensure they have the best staff in their employ, not just the most available.","I sometimes can find the times for shifts a struggle, but this is the basic nature of being a shift worker or working in retail environments",Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘If you don't want to be treat like a human being don't work here.’,Service Assistant,The team members you work with,Management not caring one bit about their team members.,Recommends working here: No,Rates salary as: Low,2 years ago,"Victoria, Australia",3.0,3.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
